,org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus
2164,7378,Rõusa-Suurejõe Jahimeeste Selts,80094147,Pärnumaa,68,Põhja-Pärnumaa,638,58.648945908251,25.015389307814
2165,6751,Route 77 Racing,80562723,Saaremaa,74,Saaremaa,714,58.221579980429,22.347838327303
2166,6493,Royal Moto Club,80547936,Ida-Virumaa,45,Narva,511,59.374559532881,28.177571439337
2167,5443,RR Suusaklubi,80385379,Järvamaa,52,Järva,255,59.146175807037,25.753756452323
2168,2160,RS Racing Team MTÜ,80131897,Harjumaa,37,Tallinn,784,59.42762355938,24.702033179031
2169,6330,RTG Spordiklubi,80418966,Tartumaa,79,Tartu linn,793,58.379036767243,26.739356210417
2170,7740,RubyAir MTÜ,80557892,Harjumaa,37,Tallinn,784,59.429674239849,24.772234825196
2171,4428,Rulliklubi,80334560,Harjumaa,37,Harku,198,59.428214614713,24.528398679725
2172,2196,Rulluisuklubi Little Step,80167814,Harjumaa,37,Tallinn,784,59.433744397364,24.816941020966
2173,2696,Ruusu Uisuklubi,80246427,Harjumaa,37,Tallinn,784,59.41913912576,24.721001271698
2174,5399,Rägavere Valla Huviklubi,80228740,Lääne-Virumaa,60,Vinni,901,59.326685917147,26.577751082986
2175,33,Räpina Spordiklubi,80055854,Põlvamaa,64,Räpina,708,58.097238356302,27.464787902043
2176,8010,S&A Cycling MTÜ,80633593,Pärnumaa,68,Pärnu,624,58.398393676864,24.51135979126
2177,6877,"SA ""Maarja küla""",90001990,Põlvamaa,64,Põlva,622,58.138294858589,27.013325360217
2178,7720,SA Eesti Maaelumuuseumid,90014017,Tartumaa,79,Kambja,283,58.316528117004,26.724379707056
2179,7413,SA Elva Kultuur ja Sport,90013420,Tartumaa,79,Elva,171,58.223605140738,26.416592707027
2180,3276,SA Jõulumäe Tervisespordikeskus,90005113,Pärnumaa,68,Häädemeeste,214,58.248204705911,24.500679586078
2181,5817,SA Noored Olümpiale,90013199,Tartumaa,79,Tartu linn,793,58.372330257987,26.697541274564
2182,6909,SA Otepää Golf and Country Club,90015005,Valgamaa,81,Otepää,557,58.048796882969,26.402917544287
2183,4762,SA Põltsamaa Sport,90007786,Jõgevamaa,50,Põltsamaa,618,58.655972107313,25.973080232516
2184,7481,SA Pärnumaa Jalgpallikeskus,90012490,Pärnumaa,68,Pärnu,624,58.398965660327,24.508356572542
2185,6853,SA Saaremaa Golf and Country Club,90014773,Saaremaa,74,Saaremaa,714,58.25286972807,22.462854280283
2186,4761,SA Tallinna Ratsaspordikool,90010887,Harjumaa,37,Tallinn,784,59.425869710927,24.664444156892
2187,5397,SA Tartu Korvpallikool,90012679,Tartumaa,79,Tartu linn,793,58.370654607764,26.733725403339
2188,6878,SA Tartu Vaimse Tervise Hooldekeskus,90007431,Tartumaa,79,Tartu linn,793,58.393318974219,26.717109194608
2189,3360,SA US Tenniseakadeemia,90009973,Harjumaa,37,Tallinn,784,59.403927256347,24.720734093017
2190,527,SA Vara Sport,90007661,Tartumaa,79,Peipsiääre,586,58.522212094061,26.87923496726
2191,5774,Saadjärve Kalevi Jahtklubi,80389228,Tartumaa,79,Tartu vald,796,58.532724016234,26.647611854886
2192,2977,Saalihokiklubi Viimsi Kepp,80272118,Harjumaa,37,Viimsi,890,59.495823156065,24.855097711211
2193,3818,Saalijalgpalliklubi Almaz,80311843,Ida-Virumaa,45,Sillamäe,736,59.393811791584,27.772180792354
2194,6889,Saalijalgpallikool FC Cosmos MTÜ,80372922,Harjumaa,37,Tallinn,784,59.420396349801,24.69460675572
2195,6716,Saare Golf OÜ,12461806,Saaremaa,74,Saaremaa,714,58.25286972807,22.462854280283
2196,6324,Saare Paraspordi Selts,80418239,Saaremaa,74,Saaremaa,714,58.249125265211,22.486575588485
2197,83,Saare valla kultuuri- ja spordiselts,80120824,Jõgevamaa,50,Mustvee,486,6.5709715223463,20.776128786941
2198,765,Saaremaa Bridžiklubi,80225397,Saaremaa,74,Saaremaa,714,58.246581669511,22.456865445885
2199,1462,Saaremaa Golfiklubi,80254855,Saaremaa,74,Saaremaa,714,58.251213091648,22.464450487692
2200,4190,Saaremaa Jalgpalli Liit,80329553,Saaremaa,74,Saaremaa,714,58.25320641427,22.486524567074
2201,2900,Saaremaa Jalgpalliklubi,80271411,Saaremaa,74,Saaremaa,714,58.25320641427,22.486524567074
2202,738,Saaremaa Jalgrattaklubi Viiking,80098487,Saaremaa,74,Saaremaa,714,58.261489726984,22.482633120978
2203,726,Saaremaa Jooksuklubi Sarma,80073295,Saaremaa,74,Saaremaa,714,58.260601958739,22.486454811141
2204,737,Saaremaa Kabeklubi,80098266,Saaremaa,74,Saaremaa,714,58.260002395707,22.507262639261
2205,7840,Saaremaa Kalisteenika,80625352,Saaremaa,74,Saaremaa,714,58.302940855418,22.699046922382
2206,3820,Saaremaa Kriketiklubi,80311955,Harjumaa,37,Tallinn,784,59.445904360354,24.745481046864
2207,6843,Saaremaa Liikumispuudega Inimeste Selts,80090282,Saaremaa,74,Saaremaa,714,58.248725010795,22.470672718782
2208,715,Saaremaa Maleklubi,80020264,Saaremaa,74,Saaremaa,714,58.260435787553,22.487298419604
2209,733,Saaremaa Matkaklubi,80094481,Saaremaa,74,Saaremaa,714,58.261153461937,22.491090019167
2210,735,Saaremaa Merispordi Selts,80094699,Saaremaa,74,Saaremaa,714,58.215320225615,22.504555727129
2211,725,Saaremaa Orienteerumisklubi,80065924,Saaremaa,74,Saaremaa,714,58.258620861376,22.486822146531
2212,749,Saaremaa Ratsaspordiklubi,80159453,Saaremaa,74,Saaremaa,714,58.364755301403,22.685634533511
2213,3131,Saaremaa Saarte Mängude Assotsiatsioon,80116082,Saaremaa,74,Saaremaa,714,58.258620861376,22.486822146531
2214,4067,Saaremaa Spordiliit,80159714,Saaremaa,74,Saaremaa,714,58.258620861376,22.486822146531
2215,711,Saaremaa Spordiselts Kalev,80002421,Saaremaa,74,Saaremaa,714,58.254796268007,22.506442348212
2216,752,Saaremaa Surfiklubi,80159861,Saaremaa,74,Saaremaa,714,58.253112669002,22.488550296269
2217,730,Saaremaa Tenniseklubi Sinnet,80083307,Saaremaa,74,Saaremaa,714,58.242908708142,22.482160677224
2218,4110,Saaremaa Tiibvarjuklubi MTÜ (STVK),80322686,Saaremaa,74,Saaremaa,714,58.232075143098,22.505155552979
2219,2795,Saaremaa Valdade Spordiliit,80098504,Saaremaa,74,Saaremaa,714,58.25320641427,22.486524567074
2220,7443,Saaremaa Vibuklubi,80601245,Saaremaa,74,Saaremaa,714,58.560555055037,23.082322740658
2221,729,Saaremaa Võimlemisklubi Gymnastika,80073929,Saaremaa,74,Saaremaa,714,58.253612624099,22.509184643691
2222,728,Saaremaa Võrkpalli Liit,80073912,Saaremaa,74,Saaremaa,714,58.24411631212,22.486075629937
2223,2793,Saarte Jahimeeste Selts,80042656,Saaremaa,74,Saaremaa,714,58.264952079398,22.45231623038
2224,7038,Saavutusspordiklubi Olev MTÜ,80576978,Tartumaa,79,Tartu linn,793,58.405003160093,26.69797125675
2225,198,Sakala Laskurklubi,80083862,Viljandimaa,84,Viljandi vald,899,58.2998726613,25.6575196539
2226,6607,Sakala Reservväelaste Laskespordiklubi,80557716,Viljandimaa,84,Põhja-Sakala,615,58.53568610654,25.469702652239
2227,4881,Sakala Suusaklubi,80362562,Viljandimaa,84,Viljandi linn,897,58.363828097326,25.594195599848
2228,6685,Saku Field Target Klubi,80559081,Harjumaa,37,Saku,719,59.293410997325,24.661208118057
2229,1653,Saku Jäähoki Klubi,80196566,Harjumaa,37,Saku,719,59.303489594636,24.674158878411
2230,1391,Saku Õlletehase Spordiklubi,80022932,Harjumaa,37,Saku,719,59.30114739298,24.669035035097
2231,7570,Salme Discgolfi Klubi,80610267,Saaremaa,74,Saaremaa,714,58.230918420757,22.376187040454
2232,3831,Sangaste Spordiklubi,80313486,Valgamaa,81,Otepää,557,57.925608386732,26.328929877367
2233,7632,Sangpommiklubi Hunt,80608612,Harjumaa,37,Tallinn,784,59.435305859583,24.716614877288
2234,6166,Saue Discgolfi Klubi,80411823,Harjumaa,37,Saue,725,59.321499486117,24.559315369293
2235,1499,Saue Jalgpalliklubi,80059728,Harjumaa,37,Saue,725,59.321499486117,24.559315369293
2236,5488,Saue Kergejõustikuklubi,80389511,Harjumaa,37,Saue,725,59.319850421016,24.559841864082
2237,1678,Saue Male-Kabeklubi,80233712,Harjumaa,37,Saue,725,59.322792047594,24.563518820287
2238,4717,Saue Taekwondoklubi,80349171,Harjumaa,37,Saue,725,59.323524213136,24.549931219806
2239,6849,Saue Võrkpallikool,80568996,Harjumaa,37,Saue,725,59.318427324913,24.537969071574
2240,1026,Sauga Valla Spordiklubi,80073757,Pärnumaa,68,Tori,809,58.429932506158,24.497046385469
2241,1921,SBSK Draakon,80053134,Harjumaa,37,Tallinn,784,59.442298030263,24.83824227905
2242,6146,Scrutineering OÜ,12457118,Harjumaa,37,Tallinn,784,,
2243,6249,SCULT SA,90013331,Harjumaa,37,Tallinn,784,59.486430182195,24.856265031368
2244,5502,Scult Society MTÜ,80298150,Harjumaa,37,Tallinn,784,59.486430182195,24.856265031368
2245,6150,Sea Kayaking Estonia OÜ,10942134,Viljandimaa,84,Põhja-Sakala,615,58.45075186909,25.037413894975
2246,2516,SEB Spordiklubi,80043756,Harjumaa,37,Tallinn,784,59.433976616286,24.760522120931
2247,7179,Seeniorpadeli Klubi,80583613,Harjumaa,37,Tallinn,784,59.426588149956,24.690976667862
2248,7263,Segane Park MTÜ,80595036,Harjumaa,37,Tallinn,784,59.441844351511,24.732279765209
2249,2406,Seiklusklubi Xdream,80212615,Harjumaa,37,Tallinn,784,59.388694112477,24.683473023508
2250,4230,Seiklusring OÜ,11530830,Raplamaa,71,Märjamaa,502,58.898766506621,24.432979932716
2251,3424,Seiklusspordiklubi X-TEAM,80283466,Harjumaa,37,Tallinn,784,59.361716460402,24.616197669121
2252,7857,Sergei Kazubski Team MTÜ,80629195,Harjumaa,37,Tallinn,784,59.447289664697,24.874281269464
2253,6621,Sihtasutus Märjamaa Valla Spordikeskus,90014388,Raplamaa,71,Märjamaa,502,58.895546836307,24.42063230407
2254,5858,Sihtasutus Põhja-Läänemaa Turismi- ja Spordiobjektide Halduskeskus,90008844,Läänemaa,56,Lääne-Nigula,441,,
2255,1907,Siili Palliklubi,80142926,Harjumaa,37,Tallinn,784,59.409762320254,24.708117392772
2256,7311,Silja Koppel Treeningud MTÜ,80592687,Lääne-Virumaa,60,Rakvere linn,663,59.345837048854,26.369436453286
2257,1320,Sillamäe Atleetika klubi Impuls,80189201,Ida-Virumaa,45,Sillamäe,736,59.392685035604,27.784237254991
2258,5693,Sillamäe fitnessi klubi ”Alligator”,80379574,Ida-Virumaa,45,Sillamäe,736,59.393365666043,27.783783436449
2259,4461,Sillamäe Jalgpalliklubi Dina,80343725,Ida-Virumaa,45,Sillamäe,736,59.393811791584,27.772180792354
2260,3575,Sillamäe Kergejõustikuklubi Hammer Fit,80289888,Ida-Virumaa,45,Sillamäe,736,59.393811791584,27.772180792354
2261,1189,Sillamäe Spordiklubi Kalev,80050207,Ida-Virumaa,45,Sillamäe,736,59.393811791584,27.772180792354
2262,8016,Sillamäe Spordiklubi Sventa,80637473,Ida-Virumaa,45,Sillamäe,736,59.397152145016,27.758989851994
2263,1362,Sillamäe Suusaklubi,80129044,Ida-Virumaa,45,Sillamäe,736,59.399014555723,27.76301875118
2264,4726,Sillamäe Taekwondo Klubi Kwon,80349739,Ida-Virumaa,45,Kohtla-Järve,321,59.335934906983,27.415344010584
2265,1374,Sillamäe Ujumisklubi Kalev,80145221,Ida-Virumaa,45,Sillamäe,736,59.393864726861,27.770822241554
2266,1345,Sillamäe võrkpalliklubi Ida-Balti,80170093,Ida-Virumaa,45,Sillamäe,736,59.391870391905,27.764023727388
2267,896,Simuna Spordiklubi,80175883,Lääne-Virumaa,60,Väike-Maarja,928,59.045829513196,26.40673171075
2268,7493,Sindi aerutamisklubi,80599465,Pärnumaa,68,Tori,809,58.409353794814,24.650795604244
2269,6914,Siris Gym OÜ,14825690,Pärnumaa,68,Pärnu,624,58.377458728979,24.502152877335
2270,2224,Sisekaitseakadeemia Spordiklubi,80212934,Harjumaa,37,Tallinn,784,59.456020735364,24.840709617393
2271,539,SK FC Levadia Jalgpallikool,80041295,Harjumaa,37,Tallinn,784,59.45692221441,24.817076401674
2272,995,SK Kruusarattaklubi,80034332,Pärnumaa,68,Tori,809,58.406415280878,24.657935504051
2273,7872,SK Noova Union Narva MTÜ,80621377,Ida-Virumaa,45,Narva,511,59.37235253474,28.193152773379
2274,4087,SK Sakala Biathlon,80329518,Viljandimaa,84,Põhja-Sakala,615,58.538885305847,25.47640343691
2275,7851,Sk Team Kehtna MTÜ,80624987,Raplamaa,71,Kehtna,293,58.954756629248,24.860545827303
2276,6538,SK Tõrva Discgolf,80552374,Valgamaa,81,Tõrva,824,58.002220788676,25.923197480336
2277,7543,SNSK Sergei Novikovi Spordikool MTÜ,80603729,Harjumaa,37,Viimsi,890,59.493826045514,24.895418754226
2278,7341,Soccer Social Club,80594999,Harjumaa,37,Tallinn,784,59.451814537202,24.710711689604
2279,265,Sõmerpalu Motoklubi,80081337,Võrumaa,87,Võru vald,917,57.851948980833,26.829275324641
2280,6520,Sõprade Discgolfiklubi,80550252,Harjumaa,37,Lääne-Harju,431,6.5709715223463,20.776128786941
2281,3835,SOPS MTÜ,80314132,Lääne-Virumaa,60,Rakvere vald,661,59.356777407727,26.334808251229
2282,6867,Sõru Merekooli Selts,80552624,Hiiumaa,39,Hiiumaa,205,58.703344594718,22.520376803968
2283,748,Sõrve Jalgpalliklubi,80159401,Saaremaa,74,Saaremaa,714,58.25320641427,22.486524567074
2284,346,"Sõudmise ja Aerutamise klubi ""Tartu""",80006152,Tartumaa,79,Tartu linn,793,58.389616089636,26.717709807249
2285,6202,SP Baseball OÜ,12877205,Harjumaa,37,Saku,719,59.275074742067,24.659802033635
2286,2963,SPARTA Spordiselts,80272741,Harjumaa,37,Tallinn,784,59.40636358471,24.734239811909
2287,5477,Spinmaster MTÜ,80388099,Harjumaa,37,Rae,653,59.369219516407,24.769169960157
2288,3397,Spordi ja Vabaaja klubi Dünamo,80275877,Tartumaa,79,Kambja,283,58.312014348794,26.729999433374
2289,1853,Spordi- Ja Huvikool Daigo,80163584,Pärnumaa,68,Tori,809,58.40627869573,24.656035096172
2290,5897,Spordi- ja Kultuuriselts Capoeira Vadeia,80397744,Harjumaa,37,Tallinn,784,59.449335648885,24.853066205681
2291,1235,Spordi- ja tehnikaklubi Nort-Tech Art,80095569,Ida-Virumaa,45,Narva,511,59.385970546614,28.187233482791
2292,5891,Spordiajaloo Klubi Alfred,80380258,Harjumaa,37,Tallinn,784,,
2293,6194,Spordicom MTÜ,80412219,Harjumaa,37,Tallinn,784,59.410106482716,24.648424125314
2294,5314,Spordijuhtide Selts,80373726,Harjumaa,37,Tallinn,784,59.403927256347,24.720734093017
2295,7122,Spordiklub Boxing-Energia MTÜ,80588579,Ida-Virumaa,45,Narva-Jõesuu,515,59.456005994478,28.044800761814
2296,253,"Spordiklubi ""Antsla""",80041256,Võrumaa,87,Antsla,145,57.82937942412,26.528768712273
2297,437,"Spordiklubi ""Biomechanics group""",80120511,Tartumaa,79,Tartu linn,793,58.383005430176,26.744963698859
2298,434,"Spordiklubi ""BudoArt""",80117963,Tartumaa,79,Tartu linn,793,58.373128990068,26.780199196706
2299,374,"Spordiklubi ""Do""",80051098,Tartumaa,79,Tartu linn,793,58.37136637004,26.752035803288
2300,456,"Spordiklubi ""Dorpat""",80149489,Tartumaa,79,Luunja,432,58.349372469187,26.793067468193
2301,2820,"Spordiklubi ""Härjasilm Darts""",80018563,Harjumaa,37,Kiili,305,59.262525736528,24.834621617263
2302,547,"Spordiklubi ""Maret-Sport""",80072611,Valgamaa,81,Valga,857,57.776158867149,26.047355662359
2303,406,"Spordiklubi ""Tähtvere""",80078513,Tartumaa,79,Tartu linn,793,58.385640571919,26.705218435531
2304,177,"Spordiklubi ""Viljandi Volle""",80042521,Viljandimaa,84,Viljandi linn,897,58.363828097326,25.594195599848
2305,377,"Spordiklubi ""Välk 494""",80055340,Tartumaa,79,Tartu linn,793,58.347456433304,26.738253528005
2306,78,"Spordiklubi ""W-Willem""",80112115,Jõgevamaa,50,Jõgeva,247,58.738429008039,26.402613494782
2307,550,"Spordiklubi ""Walketa""",80084079,Valgamaa,81,Valga,857,57.777954170819,26.03083001102
2308,5045,Spordiklubi +35,80363159,Järvamaa,52,Järva,255,59.130714023132,25.733744625632
2309,347,Spordiklubi 10,80012141,Tartumaa,79,Tartu linn,793,58.373005658237,26.715270833006
2310,6293,Spordiklubi A.L.O. Crew,80414098,Tartumaa,79,Nõo,528,58.238721601327,26.543775338215
2311,838,Spordiklubi Aaspere,80029905,Lääne-Virumaa,60,Kadrina,272,59.45639017255,26.010681812336
2312,2855,Spordiklubi Achilleus,80266255,Jõgevamaa,50,Jõgeva,247,58.743785129223,26.370240577585
2313,4589,Spordiklubi Adlant,80338078,Ida-Virumaa,45,Kohtla-Järve,321,59.406314338026,27.276213427894
2314,1912,Spordiklubi Aeg,80079205,Harjumaa,37,Tallinn,784,59.39685405249,24.691685832416
2315,1288,Spordiklubi Afina,80105919,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186
2316,310,Spordiklubi Airi,80051193,Tartumaa,79,Elva,171,58.220050772353,26.406973705395
2317,5504,Spordiklubi Airpark,80393203,Harjumaa,37,Rae,653,59.387501428384,24.82715471684
2318,651,Spordiklubi AK Rahinge,80257523,Tartumaa,79,Tartu linn,793,58.380945985982,26.763056896469
2319,1229,Spordiklubi Albatros,80077057,Ida-Virumaa,45,Narva,511,59.369954267947,28.181712908881
2320,2177,Spordiklubi Albe Team,80151693,Harjumaa,37,Tallinn,784,59.445967938948,24.590369314643
2321,5779,Spordiklubi Alegria,80389383,Ida-Virumaa,45,Kohtla-Järve,321,59.410459550321,27.289249757025
2322,3699,Spordiklubi Altia,80322441,Tartumaa,79,Elva,171,58.224122925795,26.393719660305
2323,1014,Spordiklubi Altius,80065732,Pärnumaa,68,Pärnu,624,58.381698329461,24.515703138385
2324,1237,Spordiklubi Alutaguse Karu,80095196,Ida-Virumaa,45,Kohtla-Järve,321,59.327198240685,27.429407274882
2325,5027,Spordiklubi Anija United,80361901,Harjumaa,37,Anija,141,59.207359021176,25.482356763178
2326,736,Spordiklubi Anto,80098119,Saaremaa,74,Saaremaa,714,58.246855643573,22.484440665863
2327,6692,Spordiklubi Aquamarine,80564194,Harjumaa,37,Tallinn,784,59.44922129534,24.866296736355
2328,5026,Spordiklubi AquaStar,80361781,Harjumaa,37,Lääne-Harju,431,59.354412396553,24.052754915689
2329,4419,Spordiklubi Aquaway,80333678,Harjumaa,37,Tallinn,784,59.486561378357,24.860037847268
2330,7799,Spordiklubi Atlant,80617068,Harjumaa,37,Tallinn,784,59.441385468167,24.848094236395
2331,2688,Spordiklubi Augur,80243923,Harjumaa,37,Tallinn,784,59.430072311831,24.729106165758
2332,2165,Spordiklubi Balti Bowling,80135702,Harjumaa,37,Tallinn,784,59.399787533718,24.664907279374
2333,1916,Spordiklubi Baltic Stars,80226764,Harjumaa,37,Tallinn,784,59.45883232875,24.684013963143
2334,7820,Spordiklubi BAM sport,80619179,Lääne-Virumaa,60,Viru-Nigula,903,59.503368956632,26.501480660244
2335,1255,Spordiklubi Banzai,80204596,Ida-Virumaa,45,Kohtla-Järve,321,59.333887964136,27.418927401304
2336,5785,Spordiklubi Barra,80389940,Harjumaa,37,Tallinn,784,59.411428443635,24.734655166601
2337,7353,Spordiklubi BARS,80596461,Harjumaa,37,Tallinn,784,59.438567785454,24.763752784077
2338,1249,Spordiklubi BC Karjamaa,80197703,Ida-Virumaa,45,Jõhvi,251,59.361974947772,27.40252978673
2339,1269,Spordiklubi BC Viru Basket,80236805,Ida-Virumaa,45,Toila,803,59.413886862434,27.571476434638
2340,5979,Spordiklubi Beach Tennis Tartu,80397230,Tartumaa,79,Tartu linn,793,58.402570192712,26.580000285652
2341,2203,Spordiklubi Biathlon,80177913,Harjumaa,37,Tallinn,784,59.38938413647,24.65172232985
2342,2278,Spordiklubi BRP Racing Team,90000819,Harjumaa,37,Tallinn,784,59.363603292346,24.628351500805
2343,1919,Spordiklubi Bu-Sport 2000,80127393,Harjumaa,37,Tallinn,784,59.438482088933,24.754309295534
2344,1918,Spordiklubi Budo,80007694,Harjumaa,37,Tallinn,784,59.438482088933,24.754309295534
2345,251,Spordiklubi Budokai,80019887,Võrumaa,87,Võru linn,919,57.839080333691,27.012066331592
2346,7621,Spordiklubi Budolinn,80607302,Harjumaa,37,Tallinn,784,59.426263803545,24.799059005794
2347,1178,Spordiklubi Buffen-Do,80038287,Ida-Virumaa,45,Narva,511,6.5709715223463,20.776128786941
2348,6598,Spordiklubi Byakko,80555315,Võrumaa,87,Võru vald,917,57.80021386375,27.041731946955
2349,5007,Spordiklubi Calypso,80360356,Ida-Virumaa,45,Kohtla-Järve,321,59.406933396541,27.288252984023
2350,1980,Spordiklubi CFC,80172726,Harjumaa,37,Tallinn,784,59.462510623338,24.832427615157
2351,6522,Spordiklubi Combat Hapkido Estonia,80550329,Harjumaa,37,Tallinn,784,59.406250120504,24.718911211306
2352,1952,Spordiklubi Combat Pro,80089801,Harjumaa,37,Tallinn,784,59.433744397364,24.816941020966
2353,66,Spordiklubi Contra,80078192,Jõgevamaa,50,Jõgeva,247,58.783205521267,26.497025378506
2354,4686,Spordiklubi Corsagym,80347309,Tartumaa,79,Tartu linn,793,58.356649587672,26.720413838203
2355,5224,Spordiklubi DAGÖ DG,80372902,Hiiumaa,39,Hiiumaa,205,58.999830604063,22.729827811749
2356,1302,Spordiklubi Dan,80170390,Ida-Virumaa,45,Narva,511,59.366765536087,28.182263869419
2357,2946,Spordiklubi DARS,80274384,Ida-Virumaa,45,Kohtla-Järve,321,59.325765688595,27.424649987478
2358,7205,Spordiklubi Deporte,80586103,Võrumaa,87,Võru linn,919,57.843628292591,27.004556968166
2359,1197,Spordiklubi Diagonaal,80054323,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186
2360,1365,Spordiklubi Dilan,80137440,Ida-Virumaa,45,Kohtla-Järve,321,59.397730330762,27.276627939244
2361,3654,Spordiklubi Dodze,80299556,Tartumaa,79,Tartu linn,793,58.373472743556,26.755339451037
2362,2487,Spordiklubi Dojin,80184356,Harjumaa,37,Tallinn,784,59.426288414918,24.716417872364
2363,6725,Spordiklubi Dorpat Kiiking,80565130,Tartumaa,79,Tartu linn,793,58.380079350097,26.722100910959
2364,350,Spordiklubi Duo,80016669,Tartumaa,79,Tartu linn,793,58.34251190243,26.721585249639
2365,518,Spordiklubi Duo Pluss,80240600,Tartumaa,79,Tartu linn,793,58.34251190243,26.721585249639
2366,1922,Spordiklubi Dvigatel,80067254,Harjumaa,37,Tallinn,784,59.426263803545,24.799059005794
2367,1173,Spordiklubi Edu,80033551,Ida-Virumaa,45,Jõhvi,251,59.334063071467,27.384701945782
2368,2205,Spordiklubi EDU-DO,80182104,Harjumaa,37,Tallinn,784,59.438027587238,24.772275244962
2369,5141,Spordiklubi Eesti Karud,80369601,Lääne-Virumaa,60,Rakvere linn,663,59.354237219793,26.344582692429
2370,2049,Spordiklubi Elite Sport,80005046,Harjumaa,37,Tallinn,784,59.426523137454,24.759714967392
2371,1298,Spordiklubi Energia,80121887,Ida-Virumaa,45,Narva,511,59.378966443075,28.175066473646
2372,5029,Spordiklubi Epee Team,80362042,Harjumaa,37,Tallinn,784,59.490386076436,24.856914167623
2373,442,Spordiklubi Estasport,80129908,Tartumaa,79,Tartu linn,793,58.35500211948,26.723811899219
2374,114,Spordiklubi Esto,80070919,Järvamaa,52,Türi,834,58.756575020495,25.566618140916
2375,6045,Spordiklubi Estonia Trail Running,80403580,Ida-Virumaa,45,Narva,511,59.368288137991,28.188006042786
2376,6574,Spordiklubi EstWrest,80555083,Harjumaa,37,Tallinn,784,59.416410571688,24.729318343735
2377,1925,Spordiklubi Etland,80150446,Harjumaa,37,Tallinn,784,59.447690288598,24.890445539773
2378,3123,Spordiklubi Evail-Athletics,80145758,Ida-Virumaa,45,Sillamäe,736,59.394470534829,27.771072066942
2379,1304,Spordiklubi FC Narva,80170673,Ida-Virumaa,45,Narva,511,59.379244897851,28.174042361836
2380,6741,Spordiklubi FC Narva Juunior,80561480,Ida-Virumaa,45,Narva,511,59.377330807681,28.18834349277
2381,7377,Spordiklubi FC Teleios,80601268,Harjumaa,37,Tallinn,784,59.44625934359,24.69279382991
2382,802,Spordiklubi Ferri,80092275,Läänemaa,56,Haapsalu,184,58.946578874587,23.534347144191
2383,1929,Spordiklubi Fortis,80242898,Harjumaa,37,Tallinn,784,59.42883352387,24.809288918812
2384,7100,Spordiklubi Fortis Pärnu,80586712,Pärnumaa,68,Pärnu,624,58.398268022154,24.503229680472
2385,1930,Spordiklubi Fortuna,80131839,Harjumaa,37,Tallinn,784,59.447289664697,24.874281269464
2386,1179,Spordiklubi Fööniks,80038324,Ida-Virumaa,45,Kohtla-Järve,321,59.394407906002,27.259790865902
2387,2162,Spordiklubi G4S,80135228,Harjumaa,37,Tallinn,784,59.415739568948,24.693326666056
2388,6302,Spordiklubi Ganza,80415732,Ida-Virumaa,45,Narva,511,59.364745058657,28.196373183593
2389,1931,Spordiklubi Garant,80066757,Harjumaa,37,Tallinn,784,59.438879887853,24.763617180715
2390,2911,Spordiklubi Gladiator,80272445,Harjumaa,37,Tallinn,784,59.448521650443,24.884743211578
2391,7492,Spordiklubi Goodlift,80599436,Harjumaa,37,Tallinn,784,59.452879958059,24.884718422064
2392,300,Spordiklubi Haanja Rattamaratonid,80232687,Võrumaa,87,Võru vald,917,57.813215282091,27.035509920717
2393,804,Spordiklubi Haapsalu,80097901,Läänemaa,56,Haapsalu,184,58.937491773079,23.541079890957
2394,878,Spordiklubi Haljala,80137167,Lääne-Virumaa,60,Haljala,191,59.430377310078,26.263718620434
2395,7859,Spordiklubi Haljala NGU,80629456,Lääne-Virumaa,60,Haljala,191,59.432490779334,26.266783483771
2396,236,Spordiklubi Halliste,80193846,Viljandimaa,84,Mulgi,480,58.15541081701,25.426997784568
2397,1932,Spordiklubi HC Tallas,80022688,Harjumaa,37,Tallinn,784,59.444019700302,24.887969807659
2398,1225,Spordiklubi Herkules,80076721,Ida-Virumaa,45,Narva,511,59.378966443075,28.175066473646
2399,1933,Spordiklubi Hodori,80023222,Harjumaa,37,Tallinn,784,59.444655845072,24.704150701866
2400,2185,Spordiklubi Holmar,80160309,Läänemaa,56,Vormsi,907,58.973279371883,23.313232749689
2401,4946,Spordiklubi Ichigeki,80355773,Ida-Virumaa,45,Alutaguse,130,59.212886139567,27.506556962888
2402,5515,Spordiklubi Idablokk,80393232,Ida-Virumaa,45,Lüganuse,442,59.35546041276,26.984063711219
2403,7136,Spordiklubi Ikeda,80590398,Harjumaa,37,Tallinn,784,59.449500515683,24.883456885047
2404,3476,Spordiklubi Iks,80287369,Harjumaa,37,Tallinn,784,59.436170266544,24.70352397389
2405,84,Spordiklubi Illi,80139077,Jõgevamaa,50,Jõgeva,247,58.822412632108,26.282335945965
2406,107,Spordiklubi Imavere,80056210,Järvamaa,52,Järva,255,58.733674237823,25.769583275047
2407,2137,Spordiklubi Impact,80107858,Harjumaa,37,Tallinn,784,59.372512650797,24.718000557045
2408,5229,Spordiklubi Imperial,80365230,Harjumaa,37,Saue,725,59.328553533438,24.565167874939
2409,1376,Spordiklubi Indever,80137813,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186
